,BEV Ladezustand [kWh],BEV Entladen [kW],BEV Laden [kW],BEV Fahrverbrauch [kW],BEV V2G Entladung (vor Wandlung) [kW]
2022-01-01 00:00:00,38.5,0.0,9.8676667,0.0,0.0
2022-01-01 00:15:00,40.966917,1.2222222,0.0,0.0,12.222222
2022-01-01 00:30:00,40.661361,1.2222222,0.0,0.0,12.222222
2022-01-01 00:45:00,40.355806,1.2222222,0.0,0.0,12.222222
2022-01-01 01:00:00,40.05025,1.2222222,0.0,0.0,12.222222
2022-01-01 01:15:00,39.744694,0.0,4.3083987,0.0,0.0
2022-01-01 01:30:00,40.821794,2.1628889,0.0,0.0,12.222222
2022-01-01 01:45:00,40.281072,1.6288222,0.0,0.0,12.222222
2022-01-01 02:00:00,39.873866,1.5768889,0.0,0.0,12.222222
2022-01-01 02:15:00,39.479644,1.8922222,0.0,0.0,12.222222
2022-01-01 02:30:00,39.006589,2.1360889,0.0,0.0,12.222222
2022-01-01 02:45:00,38.472566,1.5622889,0.0,0.0,12.222222
2022-01-01 03:00:00,38.081994,1.6226222,0.0,0.0,12.222222
2022-01-01 03:15:00,37.676339,1.5713556,0.0,0.0,12.222222
2022-01-01 03:30:00,37.2835,1.5340889,0.0,0.0,12.222222
2022-01-01 03:45:00,36.899977,1.5752889,0.0,0.0,12.222222
2022-01-01 04:00:00,36.506155,1.4674889,0.0,0.0,12.222222
2022-01-01 04:15:00,36.139283,1.5020889,0.0,0.0,12.222222
2022-01-01 04:30:00,35.763761,1.5186222,0.0,0.0,12.222222
2022-01-01 04:45:00,35.384105,1.5857556,0.0,0.0,12.222222
2022-01-01 05:00:00,34.987666,1.5962889,0.0,0.0,12.222222
2022-01-01 05:15:00,34.588594,1.8201556,0.0,0.0,12.222222
2022-01-01 05:30:00,34.133555,1.9244889,0.0,0.0,12.222222
2022-01-01 05:45:00,33.652433,1.6778889,0.0,0.0,12.222222
2022-01-01 06:00:00,33.232961,1.7026222,0.0,0.0,12.222222
2022-01-01 06:15:00,32.807305,1.6467185,0.0,1.6467185366648915,0.0
2022-01-01 06:30:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 06:45:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 07:00:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 07:15:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 07:30:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 07:45:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 08:00:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 08:15:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 08:30:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 08:45:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 09:00:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 09:15:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 09:30:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 09:45:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 10:00:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 10:15:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 10:30:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 10:45:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 11:00:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 11:15:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 11:30:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 11:45:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 12:00:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 12:15:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 12:30:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 12:45:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 13:00:00,32.395626,0.0,0.0,0.0,0.0
2022-01-01 13:15:00,32.395626,1.2922808,0.0,1.2922807684494009,0.0
2022-01-01 13:30:00,32.072555,1.2922808,0.0,1.2922807684494009,0.0
2022-01-01 13:45:00,31.749485,0.0,0.0,0.0,0.0
2022-01-01 14:00:00,31.749485,0.0,0.0,0.0,0.0
2022-01-01 14:15:00,31.749485,0.0,0.0,0.0,0.0
2022-01-01 14:30:00,31.749485,0.0,0.0,0.0,0.0
2022-01-01 14:45:00,31.749485,0.0,0.0,0.0,0.0
2022-01-01 15:00:00,31.749485,0.0,0.0,0.0,0.0
2022-01-01 15:15:00,31.749485,0.0,0.0,0.0,0.0
2022-01-01 15:30:00,31.749485,2.4745927,0.0,2.474592749139338,0.0
2022-01-01 15:45:00,31.130837,2.4745927,0.0,2.474592749139338,0.0
2022-01-01 16:00:00,30.512189,2.4745927,0.0,2.474592749139338,0.0
2022-01-01 16:15:00,29.893541,2.4745927,0.0,2.474592749139338,0.0
2022-01-01 16:30:00,29.274892,2.4745927,0.0,2.474592749139338,0.0
2022-01-01 16:45:00,28.656244,2.4745927,0.0,2.474592749139338,0.0
2022-01-01 17:00:00,28.037596,2.4745927,0.0,2.474592749139338,0.0
2022-01-01 17:15:00,27.418948,2.4745927,0.0,2.474592749139338,0.0
2022-01-01 17:30:00,26.8003,2.4745927,0.0,2.474592749139338,0.0
2022-01-01 17:45:00,26.181652,0.0,8.5533333,0.0,0.0
2022-01-01 18:00:00,28.319985,0.0,7.6811333,0.0,0.0
2022-01-01 18:15:00,30.240268,1.2222222,0.0,0.0,12.222222
2022-01-01 18:30:00,29.934713,1.2222222,0.0,0.0,12.222222
2022-01-01 18:45:00,29.629157,1.2222222,0.0,0.0,12.222222
2022-01-01 19:00:00,29.323602,2.0426736,0.0,0.0,12.222222
2022-01-01 19:15:00,28.812933,3.6750222,0.0,0.0,12.222222
2022-01-01 19:30:00,27.894178,3.0208222,0.0,0.0,12.222222
2022-01-01 19:45:00,27.138972,3.5246222,0.0,0.0,12.222222
2022-01-01 20:00:00,26.257816,2.2634222,0.0,0.0,12.222222
2022-01-01 20:15:00,25.691961,3.3544889,0.0,0.0,12.222222
2022-01-01 20:30:00,24.853339,2.5353556,0.0,0.0,12.222222
2022-01-01 20:45:00,24.2195,2.3009556,0.0,0.0,12.222222
2022-01-01 21:00:00,23.644261,2.1531556,0.0,0.0,12.222222
2022-01-01 21:15:00,23.105972,1.8700889,0.0,0.0,12.222222
2022-01-01 21:30:00,22.63845,2.8037556,0.0,0.0,12.222222
2022-01-01 21:45:00,21.937511,2.4475556,0.0,0.0,12.222222
2022-01-01 22:00:00,21.325622,1.9678222,0.0,0.0,12.222222
2022-01-01 22:15:00,20.833666,1.9959556,0.0,0.0,12.222222
2022-01-01 22:30:00,20.334678,1.9839556,0.0,0.0,12.222222
2022-01-01 22:45:00,19.838689,2.0186889,0.0,0.0,12.222222
2022-01-01 23:00:00,19.334016,1.8210222,0.0,0.0,12.222222
2022-01-01 23:15:00,18.878761,1.7660889,0.0,0.0,12.222222
2022-01-01 23:30:00,18.437239,1.8194889,0.0,0.0,12.222222
2022-01-01 23:45:00,17.982366,1.6554889,0.0,0.0,12.222222
2022-01-02 00:00:00,17.568494,1.5174222,0.0,0.0,12.222222
2022-01-02 00:15:00,17.189139,0.0,0.0,0.0,0.0
2022-01-02 00:30:00,17.189139,1.6973556,0.0,0.0,12.222222
2022-01-02 00:45:00,16.7648,0.0,0.0,0.0,0.0
2022-01-02 01:00:00,16.7648,0.0,0.0,0.0,0.0
2022-01-02 01:15:00,16.7648,0.0,0.0,0.0,0.0
2022-01-02 01:30:00,16.7648,0.0,0.0,0.0,0.0
2022-01-02 01:45:00,16.7648,0.0,0.0,0.0,0.0
2022-01-02 02:00:00,16.7648,0.0,0.0,0.0,0.0
2022-01-02 02:15:00,16.7648,1.6015556,0.0,0.0,12.222222
2022-01-02 02:30:00,16.364411,0.0,0.0,0.0,0.0
2022-01-02 02:45:00,16.364411,0.0,0.0,0.0,0.0
2022-01-02 03:00:00,16.364411,0.0,0.0,0.0,0.0
2022-01-02 03:15:00,16.364411,0.0,0.0,0.0,0.0
2022-01-02 03:30:00,16.364411,1.2222222,0.0,0.0,12.222222
2022-01-02 03:45:00,16.058855,0.0,0.0,0.0,0.0
2022-01-02 04:00:00,16.058855,0.0,0.0,0.0,0.0
2022-01-02 04:15:00,16.058855,0.0,0.0,0.0,0.0
2022-01-02 04:30:00,16.058855,1.4131992,0.0,0.0,12.222222
2022-01-02 04:45:00,15.705556,0.0,0.0,0.0,0.0
2022-01-02 05:00:00,15.705556,0.0,0.0,0.0,0.0
2022-01-02 05:15:00,15.705556,0.0,0.0,0.0,0.0
2022-01-02 05:30:00,15.705556,0.0,0.0,0.0,0.0
2022-01-02 05:45:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-02 06:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 06:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 06:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 06:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 07:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 07:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 07:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 07:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 08:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 08:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 08:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 08:45:00,15.4,0.0,5.6772329,0.0,0.0
2022-01-02 09:00:00,16.819308,0.0,0.35308041,0.0,0.0
2022-01-02 09:15:00,16.907578,1.7763779,0.0,1.7763779148737595,0.0
2022-01-02 09:30:00,16.463484,0.0,0.0,0.0,0.0
2022-01-02 09:45:00,16.463484,0.0,0.0,0.0,0.0
2022-01-02 10:00:00,16.463484,0.0,0.0,0.0,0.0
2022-01-02 10:15:00,16.463484,0.0,0.0,0.0,0.0
2022-01-02 10:30:00,16.463484,0.0,0.0,0.0,0.0
2022-01-02 10:45:00,16.463484,0.0,0.0,0.0,0.0
2022-01-02 11:00:00,16.463484,0.0,0.0,0.0,0.0
2022-01-02 11:15:00,16.463484,0.0,0.0,0.0,0.0
2022-01-02 11:30:00,16.463484,2.1269677,0.0,2.12696771721219,0.0
2022-01-02 11:45:00,15.931742,2.1269677,0.0,2.12696771721219,0.0
2022-01-02 12:00:00,15.4,0.0,8.6465275,0.0,0.0
2022-01-02 12:15:00,17.561632,0.0,2.5516965,0.0,0.0
2022-01-02 12:30:00,18.199556,1.2222222,0.0,0.0,12.222222
2022-01-02 12:45:00,17.894,1.2222222,0.0,0.0,12.222222
2022-01-02 13:00:00,17.588445,0.0,4.5408315,0.0,0.0
2022-01-02 13:15:00,18.723653,1.2222222,0.0,0.0,12.222222
2022-01-02 13:30:00,18.418097,1.2222222,0.0,0.0,12.222222
2022-01-02 13:45:00,18.112542,0.0,6.5689965,0.0,0.0
2022-01-02 14:00:00,19.754791,0.0,1.7939754,0.0,0.0
2022-01-02 14:15:00,20.203285,1.2222222,0.0,0.0,12.222222
2022-01-02 14:30:00,19.897729,1.2222222,0.0,0.0,12.222222
2022-01-02 14:45:00,19.592174,1.2222222,0.0,0.0,12.222222
2022-01-02 15:00:00,19.286618,1.2222222,0.0,0.0,12.222222
2022-01-02 15:15:00,18.981062,0.0,3.7506309,0.0,0.0
2022-01-02 15:30:00,19.91872,0.0,0.0,0.0,0.0
2022-01-02 15:45:00,19.91872,1.5148247,0.0,0.0,12.222222
2022-01-02 16:00:00,19.540014,0.0,0.0,0.0,0.0
2022-01-02 16:15:00,19.540014,3.1524222,0.0,0.0,12.222222
2022-01-02 16:30:00,18.751908,0.0,0.0,0.0,0.0
2022-01-02 16:45:00,18.751908,0.0,0.0,0.0,0.0
2022-01-02 17:00:00,18.751908,0.0,0.0,0.0,0.0
2022-01-02 17:15:00,18.751908,5.1874889,0.0,0.0,12.222222
2022-01-02 17:30:00,17.455036,0.0,0.0,0.0,0.0
2022-01-02 17:45:00,17.455036,0.0,0.0,0.0,0.0
2022-01-02 18:00:00,17.455036,0.0,0.0,0.0,0.0
2022-01-02 18:15:00,17.455036,0.0,0.0,0.0,0.0
2022-01-02 18:30:00,17.455036,0.0,0.0,0.0,0.0
2022-01-02 18:45:00,17.455036,4.2902222,0.0,0.0,12.222222
2022-01-02 19:00:00,16.382481,0.0,0.0,0.0,0.0
2022-01-02 19:15:00,16.382481,0.0,0.0,0.0,0.0
2022-01-02 19:30:00,16.382481,1.4854781,0.0,0.0,12.222222
2022-01-02 19:45:00,16.011111,0.0,0.0,0.0,0.0
2022-01-02 20:00:00,16.011111,0.0,0.0,0.0,0.0
2022-01-02 20:15:00,16.011111,0.0,0.0,0.0,0.0
2022-01-02 20:30:00,16.011111,0.0,0.0,0.0,0.0
2022-01-02 20:45:00,16.011111,0.0,0.0,0.0,0.0
2022-01-02 21:00:00,16.011111,0.0,0.0,0.0,0.0
2022-01-02 21:15:00,16.011111,0.0,0.0,0.0,0.0
2022-01-02 21:30:00,16.011111,0.0,0.0,0.0,0.0
2022-01-02 21:45:00,16.011111,1.2222222,0.0,0.0,12.222222
2022-01-02 22:00:00,15.705556,0.0,0.0,0.0,0.0
2022-01-02 22:15:00,15.705556,0.0,0.0,0.0,0.0
2022-01-02 22:30:00,15.705556,0.0,0.0,0.0,0.0
2022-01-02 22:45:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-02 23:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 23:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 23:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-02 23:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 00:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 00:15:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-03 00:30:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-03 00:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 01:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 01:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 01:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 01:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 02:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 02:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 02:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 02:45:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-03 03:00:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-03 03:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 03:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 03:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 04:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 04:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 04:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 04:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 05:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 05:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 05:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 05:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 06:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 06:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 06:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 06:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 07:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 07:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 07:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 07:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 08:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 08:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 08:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 08:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-03 09:00:00,15.4,0.0,9.5518074,0.0,0.0
2022-01-03 09:15:00,17.787952,0.0,11.0,0.0,0.0
2022-01-03 09:30:00,20.537952,1.4626959,0.0,1.4626958679962676,0.0
2022-01-03 09:45:00,20.172278,1.4626959,0.0,1.4626958679962676,0.0
2022-01-03 10:00:00,19.806604,1.4626959,0.0,1.4626958679962676,0.0
2022-01-03 10:15:00,19.44093,1.4626959,0.0,1.4626958679962676,0.0
2022-01-03 10:30:00,19.075256,0.0,0.0,0.0,0.0
2022-01-03 10:45:00,19.075256,0.0,0.0,0.0,0.0
2022-01-03 11:00:00,19.075256,0.0,0.0,0.0,0.0
2022-01-03 11:15:00,19.075256,0.0,0.0,0.0,0.0
2022-01-03 11:30:00,19.075256,0.0,0.0,0.0,0.0
2022-01-03 11:45:00,19.075256,4.9003413,0.0,4.90034129898571,0.0
2022-01-03 12:00:00,17.850171,4.9003413,0.0,4.90034129898571,0.0
2022-01-03 12:15:00,16.625085,4.9003413,0.0,4.90034129898571,0.0
2022-01-03 12:30:00,15.4,0.0,11.0,0.0,0.0
2022-01-03 12:45:00,18.15,0.0,11.0,0.0,0.0
2022-01-03 13:00:00,20.9,1.2222222,0.0,0.0,12.222222
2022-01-03 13:15:00,20.594444,0.0,7.7225451,0.0,0.0
2022-01-03 13:30:00,22.525081,1.2162457,0.0,1.216245659730005,0.0
2022-01-03 13:45:00,22.221019,1.2162457,0.0,1.216245659730005,0.0
2022-01-03 14:00:00,21.916958,1.2162457,0.0,1.216245659730005,0.0
2022-01-03 14:15:00,21.612896,0.0,0.0,0.0,0.0
2022-01-03 14:30:00,21.612896,1.1381581,0.0,1.138158128538288,0.0
2022-01-03 14:45:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 15:00:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 15:15:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 15:30:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 15:45:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 16:00:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 16:15:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 16:30:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 16:45:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 17:00:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 17:15:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 17:30:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 17:45:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 18:00:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 18:15:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 18:30:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 18:45:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 19:00:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 19:15:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 19:30:00,21.328357,0.0,0.0,0.0,0.0
2022-01-03 19:45:00,21.328357,0.88239983,0.0,0.8823998336787744,0.0
2022-01-03 20:00:00,21.107757,0.88239983,0.0,0.8823998336787744,0.0
2022-01-03 20:15:00,20.887157,1.2222222,0.0,0.0,12.222222
2022-01-03 20:30:00,20.581601,3.1300751,0.0,0.0,12.222222
2022-01-03 20:45:00,19.799083,1.8230889,0.0,0.0,12.222222
2022-01-03 21:00:00,19.34331,1.8091556,0.0,0.0,12.222222
2022-01-03 21:15:00,18.891022,0.0,0.0,0.0,0.0
2022-01-03 21:30:00,18.891022,1.8552889,0.0,0.0,12.222222
2022-01-03 21:45:00,18.427199,0.0,0.0,0.0,0.0
2022-01-03 22:00:00,18.427199,1.8521556,0.0,0.0,12.222222
2022-01-03 22:15:00,17.96416,1.8960889,0.0,0.0,12.222222
2022-01-03 22:30:00,17.490138,0.0,0.0,0.0,0.0
2022-01-03 22:45:00,17.490138,1.8625556,0.0,0.0,12.222222
2022-01-03 23:00:00,17.024499,1.7960889,0.0,0.0,12.222222
2022-01-03 23:15:00,16.575477,1.6928222,0.0,0.0,12.222222
2022-01-03 23:30:00,16.152272,0.0,0.0,0.0,0.0
2022-01-03 23:45:00,16.152272,1.5657556,0.0,0.0,12.222222
2022-01-04 00:00:00,15.760833,0.0,0.0,0.0,0.0
2022-01-04 00:15:00,15.760833,0.0,0.0,0.0,0.0
2022-01-04 00:30:00,15.760833,0.0,0.0,0.0,0.0
2022-01-04 00:45:00,15.760833,0.0,0.0,0.0,0.0
2022-01-04 01:00:00,15.760833,0.0,0.0,0.0,0.0
2022-01-04 01:15:00,15.760833,0.0,0.0,0.0,0.0
2022-01-04 01:30:00,15.760833,0.0,0.0,0.0,0.0
2022-01-04 01:45:00,15.760833,1.4433308,0.0,0.0,12.222222
2022-01-04 02:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-04 02:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-04 02:30:00,15.4,0.0,0.0,0.0,0.0
2022-01-04 02:45:00,15.4,0.0,0.0,0.0,0.0
2022-01-04 03:00:00,15.4,0.0,0.0,0.0,0.0
2022-01-04 03:15:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-04 03:30:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-04 03:45:00,15.4,0.0,1.2222222,0.0,0.0
2022-01-04 04:00:00,15.705556,1.2222222,0.0,0.0,12.222222
2022-01-04 04:15:00,15.4,0.0,0.0,0.0,0.0
2022-01-04 04:30:00,15.4,0.0,5.3748085,0.0,0.0
2022-01-04 04:45:00,16.743702,3.1232431,0.0,3.1232430610410593,0.0
2022-01-04 05:00:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 05:15:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 05:30:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 05:45:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 06:00:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 06:15:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 06:30:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 06:45:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 07:00:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 07:15:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 07:30:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 07:45:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 08:00:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 08:15:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 08:30:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 08:45:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 09:00:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 09:15:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 09:30:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 09:45:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 10:00:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 10:15:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 10:30:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 10:45:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 11:00:00,15.962891,0.0,0.0,0.0,0.0
2022-01-04 11:15:00,15.962891,1.1257827,0.0,1.125782739814722,0.0
2022-01-04 11:30:00,15.681446,1.1257827,0.0,1.125782739814722,0.0
2022-01-04 11:45:00,15.4,0.0,11.0,0.0,0.0
2022-01-04 12:00:00,18.15,0.0,11.0,0.0,0.0
2022-01-04 12:15:00,20.9,0.0,3.9658057,0.0,0.0
2022-01-04 12:30:00,21.891451,1.2222222,0.0,0.0,12.222222
2022-01-04 12:45:00,21.585896,0.0,5.2129998,0.0,0.0
2022-01-04 13:00:00,22.889146,0.0,2.6799302,0.0,0.0
2022-01-04 13:15:00,23.559128,1.2222222,0.0,0.0,12.222222
2022-01-04 13:30:00,23.253573,0.0,4.4572225,0.0,0.0
2022-01-04 13:45:00,24.367878,0.0,2.2839381,0.0,0.0
2022-01-04 14:00:00,24.938863,0.0,1.9793423,0.0,0.0
2022-01-04 14:15:00,25.433699,0.0,1.5697793,0.0,0.0
2022-01-04 14:30:00,25.826143,1.2222222,0.0,0.0,12.222222
2022-01-04 14:45:00,25.520588,1.2222222,0.0,0.0,12.222222
2022-01-04 15:00:00,25.215032,1.2222222,0.0,0.0,12.222222
2022-01-04 15:15:00,24.909477,1.2222222,0.0,0.0,12.222222
2022-01-04 15:30:00,24.603921,1.2222222,0.0,0.0,12.222222
2022-01-04 15:45:00,24.298366,1.2222222,0.0,0.0,12.222222
2022-01-04 16:00:00,23.99281,1.2222222,0.0,0.0,12.222222
2022-01-04 16:15:00,23.687255,0.0,0.0,0.0,0.0
2022-01-04 16:30:00,23.687255,2.1083556,0.0,0.0,12.222222
2022-01-04 16:45:00,23.160166,2.3362222,0.0,0.0,12.222222
2022-01-04 17:00:00,22.57611,2.7706889,0.0,0.0,12.222222
2022-01-04 17:15:00,21.883438,2.2537556,0.0,0.0,12.222222
2022-01-04 17:30:00,21.319999,2.5082889,0.0,0.0,12.222222
2022-01-04 17:45:00,20.692927,3.2424222,0.0,0.0,12.222222
2022-01-04 18:00:00,19.882321,2.0109556,0.0,0.0,12.222222
2022-01-04 18:15:00,19.379582,2.4846889,0.0,0.0,12.222222
2022-01-04 18:30:00,18.75841,0.0,0.0,0.0,0.0
2022-01-04 18:45:00,18.75841,0.0,0.0,0.0,0.0
2022-01-04 19:00:00,18.75841,0.0,0.0,0.0,0.0
2022-01-04 19:15:00,18.75841,0.0,0.0,0.0,0.0
2022-01-04 19:30:00,18.75841,1.7203556,0.0,0.0,12.222222
2022-01-04 19:45:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 20:00:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 20:15:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 20:30:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 20:45:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 21:00:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 21:15:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 21:30:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 21:45:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 22:00:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 22:15:00,18.328321,0.0,0.0,0.0,0.0
2022-01-04 22:30:00,18.328321,1.2222222,0.0,0.0,12.222222
2022-01-04 22:45:00,18.022766,0.0,0.0,0.0,0.0
2022-01-04 23:00:00,18.022766,0.0,0.0,0.0,0.0
2022-01-04 23:15:00,18.022766,0.0,0.0,0.0,0.0
2022-01-04 23:30:00,18.022766,0.0,0.0,0.0,0.0
2022-01-04 23:45:00,18.022766,0.0,0.0,0.0,0.0
2022-01-05 00:00:00,18.022766,1.2222222,0.0,0.0,12.222222
2022-01-05 00:15:00,17.71721,0.0,0.0,0.0,0.0
2022-01-05 00:30:00,17.71721,0.0,0.0,0.0,0.0
2022-01-05 00:45:00,17.71721,0.0,0.0,0.0,0.0
2022-01-05 01:00:00,17.71721,0.0,0.0,0.0,0.0
2022-01-05 01:15:00,17.71721,0.0,0.0,0.0,0.0
2022-01-05 01:30:00,17.71721,0.0,0.0,0.0,0.0
2022-01-05 01:45:00,17.71721,0.0,0.0,0.0,0.0
2022-01-05 02:00:00,17.71721,0.0,0.0,0.0,0.0
2022-01-05 02:15:00,17.71721,1.8909556,0.0,0.0,12.222222
