,Haushaltslast [kW],PV-Erzeugung [kW],Netzbezug [kW],Netzeinspeisung [kW],V2G Entladung ins Haus [kW],Heimspeicher Laden [kW],Heimspeicher Entladen [kW],Heimspeicher Ladezustand [kWh],BEV Laden [kW],BEV Entladen [kW],BEV Fahrverbrauch [kW],BEV V2G Entladung (vor Wandlung) [kW],BEV Ladezustand [kWh]
2022-01-14 19:45:00,0.3551333333333333,0.0,0.0,0.0,0.0,0.0,0.35513333,7.8663069,0.0,0.0,0.0,0.0,15.838661
2022-01-14 20:00:00,0.3676666666666667,0.0,0.0,0.0,0.0,0.0,0.36766667,7.7708835,0.0,0.0,0.0,0.0,15.838661
2022-01-14 20:15:00,0.3702,0.0,0.0,0.0,0.0,0.0,0.3702,7.6721856,0.0,0.0,0.0,0.0,15.838661
2022-01-14 20:30:00,0.3320666666666667,0.0,0.0,0.0,0.0,0.0,0.33206667,7.5728458,0.0,0.0,0.0,0.0,15.838661
2022-01-14 20:45:00,0.3654,0.0,0.0,0.0,0.0,0.0,0.3654,7.4835659,0.0,0.0,0.0,0.0,15.838661
2022-01-14 21:00:00,0.3231333333333333,0.0,0.0,0.0,0.0,0.0,0.32313333,7.3855364,0.0,0.0,0.0,0.0,15.838661
2022-01-14 21:15:00,0.2953333333333333,0.0,0.0,0.0,0.0,0.0,0.29533333,7.2986543,0.0,0.0,0.0,0.0,15.838661
2022-01-14 21:30:00,0.2652,0.0,0.0,0.0,0.0,0.0,0.2652,7.2191096,0.0,0.0,0.0,0.0,15.838661
2022-01-14 21:45:00,0.2712666666666666,0.0,0.0,0.0,0.0,0.0,0.27126667,7.1475147,0.0,1.7546438,1.7546438046303547,0.0,15.838661
2022-01-14 22:00:00,0.3255333333333333,0.0,0.0,0.0,0.0,0.0,10.0,7.0743412,9.6744667,0.0,0.0,0.0,15.4
2022-01-14 22:15:00,0.3582666666666667,0.0,0.0,0.0,0.0,0.0,10.0,4.440993,9.6417333,0.0,0.0,0.0,17.818617
2022-01-14 22:30:00,0.6073333333333334,0.0,0.0,0.0,11.0,0.0,0.60733333,1.8083034,0.0,1.2222222,0.0,12.222222,20.22905
2022-01-14 22:45:00,0.5365333333333333,0.0,0.0,0.0,11.0,0.0,0.53653333,1.6480266,0.0,1.2222222,0.0,12.222222,19.923494
2022-01-14 23:00:00,0.5018,0.0,0.0,0.0,11.0,0.0,0.5018,1.5064214,0.0,1.2222222,0.0,12.222222,19.617939
2022-01-14 23:15:00,0.7367999999999999,0.0,0.0,0.0,11.0,0.0,0.7368,1.3739921,0.0,1.2222222,0.0,12.222222,19.312383
2022-01-14 23:30:00,0.1302666666666666,0.0,0.0,0.0,11.0,0.0,0.13026667,1.1797537,0.0,1.2222222,0.0,12.222222,19.006828
2022-01-14 23:45:00,0.2843333333333333,0.0,0.0,0.0,0.0,0.0,0.43952879,1.1451779,0.15519546,0.0,0.0,0.0,18.701272
2022-01-15 00:00:00,0.3016,0.0,0.0,0.0,11.0,0.0,0.0,1.0292261,0.0,1.5238222,0.0,12.222222,18.740071
2022-01-15 00:15:00,0.1989333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0289687,0.0,1.4211556,0.0,12.222222,18.359116
2022-01-15 00:30:00,0.1640666666666666,0.0,0.0,0.0,11.0,0.0,0.0,1.0287113,0.0,1.3862889,0.0,12.222222,18.003827
2022-01-15 00:45:00,0.1716666666666666,0.0,0.0,0.0,11.0,0.0,0.0,1.0284541,0.0,1.3938889,0.0,12.222222,17.657254
2022-01-15 01:00:00,0.2658666666666667,0.0,0.26586667,0.0,0.0,0.0,0.0,1.0281968,0.0,0.0,0.0,0.0,17.308782
2022-01-15 01:15:00,0.1626,0.0,0.0,0.0,11.0,0.0,0.0,1.0279397,0.0,1.3848222,0.0,12.222222,17.308782
2022-01-15 01:30:00,0.1716,0.0,0.1716,0.0,0.0,0.0,0.0,1.0276826,0.0,0.0,0.0,0.0,16.962577
2022-01-15 01:45:00,0.1551333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0274256,0.0,1.3773556,0.0,12.222222,16.962577
2022-01-15 02:00:00,0.2296,0.0,0.0,0.0,11.0,0.0,0.0,1.0271686,0.0,1.4518222,0.0,12.222222,16.618238
2022-01-15 02:15:00,0.0981333333333333,0.0,0.098133333,0.0,0.0,0.0,0.0,1.0269118,0.0,0.0,0.0,0.0,16.255282
2022-01-15 02:30:00,0.251,0.0,0.251,0.0,0.0,0.0,0.0,1.0266549,0.0,0.0,0.0,0.0,16.255282
2022-01-15 02:45:00,0.2231999999999999,0.0,0.0,0.0,11.0,0.0,0.0,1.0263982,0.0,1.4454222,0.0,12.222222,16.255282
2022-01-15 03:00:00,0.233,0.0,0.233,0.0,0.0,0.0,0.0,1.0261415,0.0,0.0,0.0,0.0,15.893927
2022-01-15 03:15:00,0.2377333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0258848,0.0,1.4599556,0.0,12.222222,15.893927
2022-01-15 03:30:00,0.3195333333333333,0.0,0.31953333,0.0,0.0,0.0,0.0,1.0256283,0.0,0.0,0.0,0.0,15.528938
2022-01-15 03:45:00,0.2615333333333333,0.0,0.26153333,0.0,0.0,0.0,0.0,1.0253718,0.0,0.0,0.0,0.0,15.528938
2022-01-15 04:00:00,0.2533333333333333,0.0,0.25333333,0.0,0.0,0.0,0.0,1.0251153,0.0,0.0,0.0,0.0,15.528938
2022-01-15 04:15:00,0.2277333333333333,0.0,0.22773333,0.0,0.0,0.0,0.0,1.024859,0.0,0.0,0.0,0.0,15.528938
2022-01-15 04:30:00,0.191,0.0,0.191,0.0,0.0,0.0,0.0,1.0246026,0.0,0.0,0.0,0.0,15.528938
2022-01-15 04:45:00,0.2293333333333333,0.0,0.22933333,0.0,0.0,0.0,0.0,1.0243464,0.0,0.0,0.0,0.0,15.528938
2022-01-15 05:00:00,0.2193333333333333,0.0,0.21933333,0.0,0.0,0.0,0.0,1.0240902,0.0,0.0,0.0,0.0,15.528938
2022-01-15 05:15:00,0.2408,0.0,0.2408,0.0,0.0,0.0,0.0,1.0238341,0.0,0.0,0.0,0.0,15.528938
2022-01-15 05:30:00,0.2526666666666666,0.0,0.25266667,0.0,0.0,0.0,0.0,1.023578,0.0,0.0,0.0,0.0,15.528938
2022-01-15 05:45:00,0.2154,0.0,0.2154,0.0,0.0,0.0,0.0,1.0233221,0.0,0.0,0.0,0.0,15.528938
2022-01-15 06:00:00,0.2107333333333333,0.0,0.21073333,0.0,0.0,0.0,0.0,1.0230661,0.0,0.0,0.0,0.0,15.528938
2022-01-15 06:15:00,0.2968,0.0,0.2968,0.0,0.0,0.0,0.0,1.0228103,0.0,0.0,0.0,0.0,15.528938
2022-01-15 06:30:00,0.4308666666666667,0.0,0.43086667,0.0,0.0,0.0,0.0,1.0225545,0.0,0.0,0.0,0.0,15.528938
2022-01-15 06:45:00,1.1716,0.0,1.8780712,0.0,0.0,0.0,0.0,1.0222987,0.70647121,0.0,0.0,0.0,15.528938
2022-01-15 07:00:00,1.0405333333333333,0.0,1.0405333,0.0,11.0,0.0,0.0,1.0220431,0.0,1.2222222,0.0,12.222222,15.705556
2022-01-15 07:15:00,0.9556666666666668,0.0,0.95566667,0.0,0.0,0.0,0.0,1.0217875,0.0,0.0,0.0,0.0,15.4
2022-01-15 07:30:00,0.5943333333333334,0.0,0.59433333,0.0,0.0,0.0,0.0,1.0215319,0.0,0.0,0.0,0.0,15.4
2022-01-15 07:45:00,0.6676666666666666,0.0,0.66766667,0.0,0.0,0.0,0.0,1.0212764,0.0,0.0,0.0,0.0,15.4
2022-01-15 08:00:00,0.4932666666666666,0.0,0.49326667,0.0,0.0,0.0,0.0,1.021021,0.0,0.0,0.0,0.0,15.4
2022-01-15 08:15:00,0.3815333333333333,0.0140017326396879,0.3675316,0.0,0.0,0.0,0.0,1.0207657,0.0,0.0,0.0,0.0,15.4
2022-01-15 08:30:00,0.4262666666666666,0.1441147464859411,0.28215192,0.0,0.0,0.0,0.0,1.0205104,0.0,0.0,0.0,0.0,15.4
2022-01-15 08:45:00,0.4985333333333334,0.4351951694701236,2.5077826,0.0,0.0,0.0,0.0,1.0202552,2.4444444,0.0,0.0,0.0,15.4
2022-01-15 09:00:00,0.3891333333333333,0.8022470244266668,0.0,0.0,11.0,0.41311369,0.0,1.02,0.0,1.2222222,0.0,12.222222,16.011111
2022-01-15 09:15:00,0.3620666666666666,1.1799302293543792,0.0,0.0,11.0,0.81786356,0.0,1.1178594,0.0,1.2222222,0.0,12.222222,15.705556
2022-01-15 09:30:00,0.3898666666666667,1.540369042577105,0.0,0.0,0.0,0.0,1.1067089,1.3118224,2.2572113,0.0,0.0,0.0,15.4
2022-01-15 09:45:00,0.3922,1.8734287001781071,0.27933417,0.0,0.0,0.0,0.0,1.0202552,1.7605629,0.0,0.0,0.0,15.964303
2022-01-15 10:00:00,0.3423333333333333,2.175751904780469,0.0,1.8323445,0.0,0.0010740871,0.0,1.02,0.0,0.94259976,0.9425997621836248,0.0,16.404444
2022-01-15 10:15:00,0.2118,2.446401012185202,0.0,2.2335269,0.0,0.0010740871,0.0,1.02,0.0,0.94259976,0.9425997621836248,0.0,16.168794
2022-01-15 10:30:00,0.2322666666666666,2.685238328729782,0.0,2.4518976,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,15.933144
2022-01-15 10:45:00,0.2899333333333333,2.892341040395136,0.0,2.6013336,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,15.933144
2022-01-15 11:00:00,0.2791333333333333,3.0678032221495424,0.0,2.7875958,0.0,0.0010740871,0.0,1.02,0.0,0.0,0.0,0.0,15.933144
2022-01-15 11:15:00,0.2782666666666666,3.2116817975038545,0.0,1.5124622,0.0,1.4209529,0.0,1.02,0.0,0.0,0.0,0.0,15.933144
2022-01-15 11:30:00,0.2586666666666667,3.3239941084285265,0.0,0.0,0.0,3.0653274,0.0,1.3572212,0.0,0.0,0.0,0.0,15.933144
2022-01-15 11:45:00,0.3100666666666666,3.404731475671088,0.0,0.0,0.0,3.0946648,0.0,2.0848971,0.0,0.0,0.0,0.0,15.933144
2022-01-15 12:00:00,0.3398666666666666,3.45387493044743,0.0,0.0,0.0,3.1140083,0.0,2.8193585,0.0,0.0,0.0,0.0,15.933144
2022-01-15 12:15:00,0.3080666666666666,3.471408094701008,0.0,0.0,0.0,3.1633414,0.0,3.5582304,0.0,0.0,0.0,0.0,15.933144
2022-01-15 12:30:00,0.3644,3.457325424695908,0.0,0.0,0.0,3.0929254,0.0,4.3086341,0.0,0.0,0.0,0.0,15.933144
2022-01-15 12:45:00,0.6296,3.411635245741384,0.0,0.0,0.0,2.7820352,0.0,5.0421263,0.0,0.0,0.0,0.0,15.933144
2022-01-15 13:00:00,0.7668666666666667,3.334357524110131,0.0,0.0,0.0,2.5674909,0.0,5.7015987,0.0,0.0,0.0,0.0,15.933144
2022-01-15 13:15:00,0.4004,3.225516423524402,0.0,0.0,0.0,2.8251164,0.0,6.3099518,0.0,0.0,0.0,0.0,15.933144
2022-01-15 13:30:00,0.3562666666666667,3.0851281602902256,0.0,0.0,0.0,2.7288615,0.0,6.9793389,0.0,0.0,0.0,0.0,15.933144
2022-01-15 13:45:00,0.3964666666666666,2.913185751604893,0.0,0.0,0.0,2.5167191,0.0,7.625698,0.0,0.0,0.0,0.0,15.933144
2022-01-15 14:00:00,0.3537333333333333,2.7096451395613546,0.0,0.0,0.0,2.3559118,0.0,8.2215117,0.0,0.0,0.0,0.0,15.933144
2022-01-15 14:15:00,0.3736,2.4744250762851814,0.0,0.0,0.0,2.1008251,0.0,8.7789846,0.0,0.0,0.0,0.0,15.933144
2022-01-15 14:30:00,0.3435333333333333,2.2074526550004627,0.0,0.0,0.0,1.8639193,0.0,9.2757349,0.0,0.0,0.0,0.0,15.933144
2022-01-15 14:45:00,1.169266666666667,1.9088369538714005,0.0,0.0,0.0,0.73957029,0.0,9.716096,0.0,0.0,0.0,0.0,15.933144
2022-01-15 15:00:00,1.1556,1.5793873208241436,0.0,0.0,0.0,0.42378732,0.0,9.889314,0.0,0.0,0.0,0.0,15.933144
2022-01-15 15:15:00,0.7480666666666668,1.2220517510997386,0.0,0.0,0.0,0.47398508,0.0,9.9874902,0.0,0.0,0.0,0.0,15.933144
2022-01-15 15:30:00,0.4197333333333333,0.8457953471498701,0.0,0.0,0.0,0.42606201,0.0,10.097564,0.0,1.0662873,1.0662873311508607,0.0,15.933144
2022-01-15 15:45:00,0.4488666666666667,0.4754845961309847,0.0,0.0,0.0,0.026617929,0.0,10.196228,0.0,1.0662873,1.0662873311508607,0.0,15.666572
2022-01-15 16:00:00,0.6424666666666667,0.1710534214704729,0.0,0.0,0.0,0.0,10.0,10.2,9.5285868,0.0,0.0,0.0,15.4
2022-01-15 16:15:00,0.8040666666666667,0.0205637531786069,0.0,0.0,0.0,0.0,10.0,7.5658701,9.2164971,0.0,0.0,0.0,17.782147
2022-01-15 16:30:00,0.863,0.0,0.0,0.0,0.0,0.0,10.0,4.932399,9.137,0.0,0.0,0.0,20.086271
2022-01-15 16:45:00,0.4918666666666667,0.0,0.0,0.0,11.0,0.0,0.49186667,2.2995865,0.0,1.2222222,0.0,12.222222,22.370521
2022-01-15 17:00:00,0.6073333333333334,0.0,0.0,0.0,11.0,0.0,0.60733333,2.1695728,0.0,1.2222222,0.0,12.222222,22.064965
2022-01-15 17:15:00,0.7924666666666667,0.0,0.0,0.0,11.0,0.0,0.79246667,2.0092056,0.0,1.2222222,0.0,12.222222,21.75941
2022-01-15 17:30:00,0.8112,0.0,0.0,0.0,11.0,0.0,0.8112,1.8001592,0.0,1.2222222,0.0,12.222222,21.453854
2022-01-15 17:45:00,0.8495333333333333,0.0,0.0,0.0,11.0,0.0,0.84953333,1.5862354,0.0,1.2222222,0.0,12.222222,21.148299
2022-01-15 18:00:00,0.6496666666666666,0.0,0.0,0.0,0.0,0.0,1.2397668,1.3622772,0.59010017,0.0,0.0,0.0,20.842743
2022-01-15 18:15:00,0.5219333333333332,0.0,0.0,0.0,11.0,0.0,0.0,1.0356821,0.0,1.7441556,0.0,12.222222,20.990268
2022-01-15 18:30:00,0.5280666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0354231,0.0,1.7502889,0.0,12.222222,20.554229
2022-01-15 18:45:00,0.7548666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0351641,0.0,1.9770889,0.0,12.222222,20.116657
2022-01-15 19:00:00,0.7735333333333333,0.0,0.77353333,0.0,0.0,0.0,0.0,1.0349053,0.0,0.0,0.0,0.0,19.622385
2022-01-15 19:15:00,1.3774000000000002,0.0,1.3774,0.0,0.0,0.0,0.0,1.0346464,0.0,0.0,0.0,0.0,19.622385
2022-01-15 19:30:00,0.5344,0.0,0.5344,0.0,0.0,0.0,0.0,1.0343877,0.0,0.0,0.0,0.0,19.622385
2022-01-15 19:45:00,0.7707999999999999,0.0,0.0,0.0,11.0,0.0,0.0,1.034129,0.0,1.9930222,0.0,12.222222,19.622385
2022-01-15 20:00:00,0.5652666666666667,0.0,0.56526667,0.0,0.0,0.0,0.0,1.0338704,0.0,0.0,0.0,0.0,19.124129
2022-01-15 20:15:00,0.7106666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0336118,0.0,1.9328889,0.0,12.222222,19.124129
2022-01-15 20:30:00,0.5716666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0333533,0.0,1.7938889,0.0,12.222222,18.640907
2022-01-15 20:45:00,0.7675333333333333,0.0,0.76753333,0.0,0.0,0.0,0.0,1.0330949,0.0,0.0,0.0,0.0,18.192435
2022-01-15 21:00:00,0.5146666666666666,0.0,0.51466667,0.0,0.0,0.0,0.0,1.0328365,0.0,0.0,0.0,0.0,18.192435
2022-01-15 21:15:00,0.4417333333333333,0.0,0.0,0.0,11.0,0.0,0.0,1.0325782,0.0,1.6639556,0.0,12.222222,18.192435
2022-01-15 21:30:00,0.5064666666666666,0.0,0.0,0.0,11.0,0.0,0.0,1.0323199,0.0,1.7286889,0.0,12.222222,17.776446
2022-01-15 21:45:00,0.5038,0.0,0.5038,0.0,0.0,0.0,0.0,1.0320618,0.0,0.0,0.0,0.0,17.344274
2022-01-15 22:00:00,0.5265333333333333,0.0,0.52653333,0.0,0.0,0.0,0.0,1.0318036,0.0,0.0,0.0,0.0,17.344274
2022-01-15 22:15:00,0.4522666666666666,0.0,0.45226667,0.0,0.0,0.0,0.0,1.0315456,0.0,0.0,0.0,0.0,17.344274
2022-01-15 22:30:00,0.3815333333333333,0.0,0.38153333,0.0,0.0,0.0,0.0,1.0312876,0.0,0.0,0.0,0.0,17.344274
2022-01-15 22:45:00,0.3353333333333333,0.0,0.33533333,0.0,0.0,0.0,0.0,1.0310297,0.0,0.0,0.0,0.0,17.344274
2022-01-15 23:00:00,0.3561999999999999,0.0,0.3562,0.0,0.0,0.0,0.0,1.0307718,0.0,0.0,0.0,0.0,17.344274
2022-01-15 23:15:00,0.3850666666666666,0.0,0.0,0.0,11.0,0.0,0.0,1.0305141,0.0,1.6072889,0.0,12.222222,17.344274
2022-01-15 23:30:00,0.373,0.0,0.0,0.0,11.0,0.0,0.0,1.0302563,0.0,1.5952222,0.0,12.222222,16.942452
2022-01-15 23:45:00,0.3308,0.0,0.3308,0.0,0.0,0.0,0.0,1.0299987,0.0,0.0,0.0,0.0,16.543646
2022-01-16 00:00:00,0.3271333333333333,0.0,0.32713333,0.0,0.0,0.0,0.0,1.0297411,0.0,0.0,0.0,0.0,16.543646
2022-01-16 00:15:00,0.3681999999999999,0.0,0.3682,0.0,0.0,0.0,0.0,1.0294835,0.0,0.0,0.0,0.0,16.543646
2022-01-16 00:30:00,0.4182666666666667,0.0,0.41826667,0.0,0.0,0.0,0.0,1.0292261,0.0,0.0,0.0,0.0,16.543646
2022-01-16 00:45:00,0.4641333333333333,0.0,0.46413333,0.0,0.0,0.0,0.0,1.0289687,0.0,0.0,0.0,0.0,16.543646
2022-01-16 01:00:00,0.3988666666666666,0.0,0.39886667,0.0,0.0,0.0,0.0,1.0287113,0.0,0.0,0.0,0.0,16.543646
2022-01-16 01:15:00,0.3727333333333333,0.0,0.37273333,0.0,0.0,0.0,0.0,1.0284541,0.0,0.0,0.0,0.0,16.543646
2022-01-16 01:30:00,0.2908,0.0,0.0,0.0,11.0,0.0,0.0,1.0281968,0.0,1.5130222,0.0,12.222222,16.543646
2022-01-16 01:45:00,0.3253999999999999,0.0,0.3254,0.0,0.0,0.0,0.0,1.0279397,0.0,0.0,0.0,0.0,16.16539
2022-01-16 02:00:00,0.7276666666666667,0.0,0.72766667,0.0,0.0,0.0,0.0,1.0276826,0.0,0.0,0.0,0.0,16.16539
2022-01-16 02:15:00,1.3316,0.0,1.3316,0.0,0.0,0.0,0.0,1.0274256,0.0,0.0,0.0,0.0,16.16539
2022-01-16 02:30:00,1.2538,0.0,1.2538,0.0,0.0,0.0,0.0,1.0271686,0.0,0.0,0.0,0.0,16.16539
2022-01-16 02:45:00,1.8252666666666664,0.0,1.8252667,0.0,0.0,0.0,0.0,1.0269118,0.0,0.0,0.0,0.0,16.16539
2022-01-16 03:00:00,0.5249333333333333,0.0,0.52493333,0.0,0.0,0.0,0.0,1.0266549,0.0,0.0,0.0,0.0,16.16539
2022-01-16 03:15:00,0.5392,0.0,0.5392,0.0,0.0,0.0,0.0,1.0263982,0.0,0.0,0.0,0.0,16.16539
2022-01-16 03:30:00,0.3514,0.0,0.3514,0.0,0.0,0.0,0.0,1.0261415,0.0,0.0,0.0,0.0,16.16539
2022-01-16 03:45:00,0.6586666666666666,0.0,0.65866667,0.0,0.0,0.0,0.0,1.0258848,0.0,0.0,0.0,0.0,16.16539
2022-01-16 04:00:00,1.4382666666666666,0.0,1.4382667,0.0,11.0,0.0,0.0,1.0256283,0.0,1.2222222,0.0,12.222222,16.16539
2022-01-16 04:15:00,1.3438666666666663,0.0,1.3438667,0.0,11.0,0.0,0.0,1.0253718,0.0,1.2222222,0.0,12.222222,15.859835
2022-01-16 04:30:00,0.3064666666666666,0.0,1.1733049,0.0,0.0,0.0,0.0,1.0251153,0.86683822,0.0,0.0,0.0,15.554279
2022-01-16 04:45:00,0.2617333333333334,0.0,0.0,0.0,11.0,0.0,0.0,1.024859,0.0,1.4839556,0.0,12.222222,15.770989
2022-01-16 05:00:00,0.2199333333333333,0.0,0.21993333,0.0,0.0,0.0,0.0,1.0246026,0.0,0.0,0.0,0.0,15.4
2022-01-16 05:15:00,0.2483333333333333,0.0,0.24833333,0.0,0.0,0.0,0.0,1.0243464,0.0,0.0,0.0,0.0,15.4
2022-01-16 05:30:00,0.4277333333333333,0.0,0.42773333,0.0,0.0,0.0,0.0,1.0240902,0.0,0.0,0.0,0.0,15.4
2022-01-16 05:45:00,0.9946666666666666,0.0,0.99466667,0.0,0.0,0.0,0.0,1.0238341,0.0,0.0,0.0,0.0,15.4
2022-01-16 06:00:00,1.5994666666666666,0.0,1.5994667,0.0,0.0,0.0,0.0,1.023578,0.0,0.0,0.0,0.0,15.4
2022-01-16 06:15:00,0.475,0.0,0.475,0.0,0.0,0.0,0.0,1.0233221,0.0,0.0,0.0,0.0,15.4
2022-01-16 06:30:00,0.4752666666666666,0.0,2.0415556,0.0,0.0,0.0,0.0,1.0230661,1.5662889,0.0,0.0,0.0,15.4
2022-01-16 06:45:00,0.3440666666666667,0.0,0.0,0.0,11.0,0.0,0.0,1.0228103,0.0,1.5662889,0.0,12.222222,15.791572
2022-01-16 07:00:00,0.3303333333333333,0.0,1.8149556,0.0,0.0,0.0,0.0,1.0225545,1.4846222,0.0,0.0,0.0,15.4
2022-01-16 07:15:00,0.2623999999999999,0.0,0.0,0.0,11.0,0.0,0.0,1.0222987,0.0,1.4846222,0.0,12.222222,15.771156
2022-01-16 07:30:00,0.2354,0.0,0.2354,0.0,0.0,0.0,0.0,1.0220431,0.0,0.0,0.0,0.0,15.4
2022-01-16 07:45:00,0.2841333333333333,0.0,0.28413333,0.0,0.0,0.0,0.0,1.0217875,0.0,0.0,0.0,0.0,15.4
2022-01-16 08:00:00,0.3596666666666667,0.0,0.35966667,0.0,0.0,0.0,0.0,1.0215319,0.0,0.0,0.0,0.0,15.4
2022-01-16 08:15:00,0.2490666666666666,0.0170498577562561,0.23201681,0.0,0.0,0.0,0.0,1.0212764,0.0,0.0,0.0,0.0,15.4
2022-01-16 08:30:00,0.2509333333333333,0.1579904853227149,0.092942848,0.0,0.0,0.0,0.0,1.021021,0.0,0.0,0.0,0.0,15.4
2022-01-16 08:45:00,0.4563333333333333,0.4572102735548949,0.0,0.0,0.0,0.0,0.0,1.0207657,0.00087694022,0.0,0.0,0.0,15.4
2022-01-16 09:00:00,0.8651333333333333,0.8272664162136711,0.037866917,0.0,0.0,0.0,0.0,1.0205104,0.0,0.0,0.0,0.0,15.400219
2022-01-16 09:15:00,0.8164666666666667,1.2055064654096606,0.90526276,0.0,0.0,0.0,0.0,1.0202552,1.2943026,0.0,0.0,0.0,15.400219
2022-01-16 09:30:00,0.424,1.5656961855604363,0.0,0.0,11.0,1.1416962,0.0,1.02,0.0,1.2222222,0.0,12.222222,15.723795
2022-01-16 09:45:00,0.4767333333333333,1.8983617269556023,0.0,0.0,0.0,0.0,1.027215,1.2908977,2.4488434,0.0,0.0,0.0,15.418239
2022-01-16 10:00:00,2.277733333333333,2.200377086534172,0.0,0.0,11.0,0.0,0.0,1.0202552,0.0,1.2995785,0.0,12.222222,16.03045
2022-01-16 10:15:00,0.545,2.470871042204785,0.0,0.0,11.0,1.925871,0.0,1.02,0.0,1.2222222,0.0,12.222222,15.705556
2022-01-16 10:30:00,0.5611333333333334,2.709712256880308,0.0,0.0,0.0,0.0,1.7357254,1.4771393,3.8843044,0.0,0.0,0.0,15.4
2022-01-16 10:45:00,0.2774,2.9169642881924425,0.0,0.0,11.0,2.6395643,0.0,1.02,0.0,1.2222222,0.0,12.222222,16.371076
2022-01-16 11:00:00,0.3376,3.092702786342336,0.0,0.0,11.0,2.7551028,0.0,1.6466414,0.0,1.2222222,0.0,12.222222,16.065521
2022-01-16 11:15:00,0.3906666666666666,3.2369670590767776,0.0,0.0,0.0,0.0,4.8629968,2.3005665,7.7092972,0.0,0.0,0.0,15.759965
2022-01-16 11:30:00,0.5764666666666667,3.349759546496926,0.0,0.0,0.0,0.0,0.0,1.0202552,2.7732929,0.0,0.0,0.0,17.687289
2022-01-16 11:45:00,0.5084,3.4310598896298297,0.0,0.0,11.0,2.9226599,0.0,1.02,0.0,1.2222222,0.0,12.222222,18.380613
2022-01-16 12:00:00,1.8719333333333328,3.480840691889574,0.0,0.0,0.0,0.0,2.6341328,1.7138766,4.2430401,0.0,0.0,0.0,18.075057
2022-01-16 12:15:00,2.751866666666667,3.4990803212237567,0.0,0.0,0.0,0.0,0.0,1.0202552,0.74721365,0.0,0.0,0.0,19.135817
2022-01-16 12:30:00,1.7209333333333334,3.4857711169051004,0.0,0.0,11.0,1.7648378,0.0,1.02,0.0,1.2222222,0.0,12.222222,19.32262
2022-01-16 12:45:00,3.608133333333333,3.4409224855853004,0.0,0.0,11.0,0.0,0.16721085,1.4388939,0.0,1.2222222,0.0,12.222222,19.017065
2022-01-16 13:00:00,2.889533333333333,3.3645588473936474,0.0,0.0,0.0,0.0,1.4160718,1.3945312,1.8910974,0.0,0.0,0.0,18.711509
2022-01-16 13:15:00,3.082933333333333,3.256712460597297,0.0,0.0,0.0,0.0,0.0,1.0215319,0.17377913,0.0,0.0,0.0,19.184284
2022-01-16 13:30:00,2.1622,3.117411561618044,0.0,0.0,0.0,0.0,0.0,1.0212764,0.95521156,0.0,0.0,0.0,19.227728
2022-01-16 13:45:00,2.3720666666666665,2.9466652060696643,0.0,0.0,0.0,0.0,0.0,1.021021,0.57459854,0.0,0.0,0.0,19.466531
2022-01-16 14:00:00,1.6505333333333334,2.744448760163696,0.0,0.0,0.0,0.0,0.0,1.0207657,1.0939154,0.0,0.0,0.0,19.610181
2022-01-16 14:15:00,0.4366,2.5107010871350264,0.0,0.0,0.0,0.0,0.0,1.0205104,2.0741011,0.0,0.0,0.0,19.88366
2022-01-16 14:30:00,0.4856666666666667,2.2453619318739384,0.0,0.0,0.0,0.0,0.0,1.0202552,1.7596953,0.0,0.0,0.0,20.402185
2022-01-16 14:45:00,1.1019333333333334,1.948523282005009,0.0,0.0,11.0,0.84658995,0.0,1.02,0.0,1.2222222,0.0,12.222222,20.842109
2022-01-16 15:00:00,0.4497333333333334,1.6208884300345805,0.0,0.0,0.0,1.1711551,0.0,1.22081,0.0,0.82107156,0.8210715611346427,0.0,20.536553
2022-01-16 15:15:00,0.2972666666666667,1.2650538929963806,0.0,0.0,0.0,0.96778723,0.0,1.498654,0.0,0.0,0.0,0.0,20.331285
2022-01-16 15:30:00,0.4945333333333334,0.8889836623129642,0.0,0.0,0.0,0.39445033,0.0,1.7281287,0.0,0.0,0.0,0.0,20.331285
2022-01-16 15:45:00,1.8038,0.5149883707158578,0.0,0.0,0.0,0.0,1.2888116,1.8213785,0.0,0.0,0.0,0.0,20.331285
2022-01-16 16:00:00,0.3529333333333333,0.198256002144512,0.0,0.0,0.0,0.0,0.15467733,1.481762,0.0,0.0,0.0,0.0,20.331285
2022-01-16 16:15:00,0.4444666666666666,0.028225196488743,0.0,0.0,0.0,0.0,0.41624147,1.4406868,0.0,0.0,0.0,0.0,20.331285
2022-01-16 16:30:00,0.6697333333333334,0.0,0.0,0.0,0.0,0.0,0.66973333,1.3307893,0.0,0.0,0.0,0.0,20.331285
2022-01-16 16:45:00,0.6429333333333332,0.0,0.19756049,0.0,0.0,0.0,0.44537284,1.1542109,0.0,0.0,0.0,0.0,20.331285
