,Netzeinspeisung [kW],Haushaltslast [kW],Netzbezug [kW],PV-Erzeugung [kW],V2G Entladung ins Haus [kW]
2022-01-30 18:30:00,0.0,0.4199333333333333,0.0,0.0,0.0
2022-01-30 18:45:00,0.0,0.3970666666666667,0.0,0.0,0.0
2022-01-30 19:00:00,0.0,0.4647333333333333,0.0,0.0,0.0
2022-01-30 19:15:00,0.0,0.4823333333333333,0.0,0.0,0.0
2022-01-30 19:30:00,0.0,0.5118666666666667,0.0,0.0,0.0
2022-01-30 19:45:00,0.0,0.4444666666666666,0.324753,0.0,0.0
2022-01-30 20:00:00,0.0,0.6767333333333333,0.67673333,0.0,0.0
2022-01-30 20:15:00,0.0,0.7073333333333334,0.70733333,0.0,0.0
2022-01-30 20:30:00,0.0,0.3232666666666666,0.32326667,0.0,0.0
2022-01-30 20:45:00,0.0,0.4614,0.4614,0.0,0.0
2022-01-30 21:00:00,0.0,0.2432,0.2432,0.0,0.0
2022-01-30 21:15:00,0.0,0.1953333333333333,0.19533333,0.0,0.0
2022-01-30 21:30:00,0.0,0.1127333333333333,0.11273333,0.0,0.0
2022-01-30 21:45:00,0.0,0.2409333333333333,0.24093333,0.0,0.0
2022-01-30 22:00:00,0.0,0.1182,0.1182,0.0,0.0
2022-01-30 22:15:00,0.0,0.1286,0.1286,0.0,0.0
2022-01-30 22:30:00,0.0,0.1251333333333333,0.12513333,0.0,0.0
2022-01-30 22:45:00,0.0,0.1322666666666666,0.13226667,0.0,0.0
2022-01-30 23:00:00,0.0,0.1066666666666666,0.10666667,0.0,0.0
2022-01-30 23:15:00,0.0,0.1212666666666666,0.0,0.0,11.0
2022-01-30 23:30:00,0.0,0.1381333333333333,0.0,0.0,11.0
2022-01-30 23:45:00,0.0,0.1753333333333333,0.0,0.0,11.0
2022-01-31 00:00:00,0.0,0.1927333333333333,0.0,0.0,11.0
2022-01-31 00:15:00,0.0,0.2318,0.0,0.0,11.0
2022-01-31 00:30:00,0.0,0.1248666666666666,0.0,0.0,11.0
2022-01-31 00:45:00,0.0,0.0922,0.0,0.0,11.0
2022-01-31 01:00:00,0.0,0.1207999999999999,0.0,0.0,11.0
2022-01-31 01:15:00,0.0,0.1487333333333333,0.0,0.0,11.0
2022-01-31 01:30:00,0.0,0.1025333333333333,0.0,0.0,11.0
2022-01-31 01:45:00,0.0,0.138,0.0,0.0,11.0
2022-01-31 02:00:00,0.0,0.1888,0.0,0.0,11.0
2022-01-31 02:15:00,0.0,0.1188,0.0,0.0,11.0
2022-01-31 02:30:00,0.0,0.0938666666666666,0.0,0.0,11.0
2022-01-31 02:45:00,0.0,0.1835999999999999,0.0,0.0,11.0
2022-01-31 03:00:00,0.0,0.2352666666666666,0.0,0.0,11.0
2022-01-31 03:15:00,0.0,0.103,0.0,0.0,11.0
2022-01-31 03:30:00,0.0,0.0985333333333333,0.0,0.0,11.0
2022-01-31 03:45:00,0.0,0.2155999999999999,0.0,0.0,11.0
2022-01-31 04:00:00,0.0,0.1256,0.0,0.0,11.0
2022-01-31 04:15:00,0.0,0.0934666666666666,0.0,0.0,11.0
2022-01-31 04:30:00,0.0,0.1217333333333333,0.12173333,0.0,0.0
2022-01-31 04:45:00,0.0,0.1485999999999999,0.0,0.0,11.0
2022-01-31 05:00:00,0.0,0.1003333333333333,0.0,0.0,11.0
2022-01-31 05:15:00,0.0,0.1274666666666666,0.0,0.0,11.0
2022-01-31 05:30:00,0.0,0.2498666666666666,0.0,0.0,11.0
2022-01-31 05:45:00,0.0,0.1447333333333333,0.0,0.0,11.0
2022-01-31 06:00:00,0.0,0.0972666666666666,0.097266667,0.0,0.0
2022-01-31 06:15:00,0.0,0.1435333333333333,0.0,0.0,11.0
2022-01-31 06:30:00,0.0,0.2315333333333333,0.23153333,0.0,0.0
2022-01-31 06:45:00,0.0,0.099,0.0,0.0,11.0
2022-01-31 07:00:00,0.0,0.1022,0.1022,0.0,0.0
2022-01-31 07:15:00,0.0,0.1520666666666666,0.15206667,0.0,0.0
2022-01-31 07:30:00,0.0,0.116,0.0,0.0,11.0
2022-01-31 07:45:00,0.0,0.0906666666666666,0.090666667,0.0,0.0
2022-01-31 08:00:00,0.0,0.1429333333333333,0.10707617,0.0358571633142343,0.0
2022-01-31 08:15:00,0.0,0.2366,0.0059488455,0.2306511544765544,0.0
2022-01-31 08:30:00,0.0,0.1374666666666666,0.0,0.5684720096176017,0.0
2022-01-31 08:45:00,0.0,0.1802,0.0,0.9569832319514072,0.0
2022-01-31 09:00:00,0.0,0.1504666666666666,0.0,1.346769517932199,0.0
2022-01-31 09:15:00,0.0,0.1097333333333333,0.0,1.718816817271486,0.0
2022-01-31 09:30:00,0.0,0.0902666666666666,0.0,2.0662493444925296,0.0
2022-01-31 09:45:00,0.0,0.1381333333333333,5.4579782,2.3865640126660286,0.0
2022-01-31 10:00:00,2.5545776,0.1231333333333333,0.0,2.678784997323042,0.0
2022-01-31 10:15:00,2.8520362,0.0893333333333333,0.0,2.942443664085822,0.0
2022-01-31 10:30:00,3.0632122,0.1129333333333333,0.0,3.177219663424669,0.0
2022-01-31 10:45:00,3.1648837,0.2168666666666666,0.0,3.382824495126645,0.0
2022-01-31 11:00:00,3.3561001,0.2018,0.0,3.5589741528341508,0.0
2022-01-31 11:15:00,3.5681855,0.1361333333333333,0.0,3.705392969831709,0.0
2022-01-31 11:30:00,3.6802194,0.1405333333333333,0.0,3.82182677068826,0.0
2022-01-31 11:45:00,3.7899163,0.1170666666666666,0.0,3.908057018227013,0.0
2022-01-31 12:00:00,3.8686387,0.0942,0.0,3.9639128325322366,0.0
2022-01-31 12:15:00,3.3854737,0.122,0.0,3.9892800302682656,0.0
2022-01-31 12:30:00,0.0,0.1906,0.0,3.984106989659993,0.0
2022-01-31 12:45:00,0.0,0.1358666666666666,0.0,3.948407333697781,0.0
2022-01-31 13:00:00,0.0,0.0866,0.0,3.882259537548284,0.0
2022-01-31 13:15:00,0.0,0.1462666666666666,0.0,3.785803414883485,0.0
2022-01-31 13:30:00,0.0,0.1278,0.0,3.6592334725593214,0.0
2022-01-31 13:45:00,0.0,0.1684666666666666,0.0,3.50278917714591,0.0
2022-01-31 14:00:00,0.0,0.1945333333333333,0.0,3.316742434850928,0.0
2022-01-31 14:15:00,0.0,0.1461333333333333,0.0,3.101383839866143,0.0
2022-01-31 14:30:00,0.0,0.0987333333333333,0.0,2.857011956415912,0.0
2022-01-31 14:45:00,0.0,0.0924666666666666,0.0,2.583937052309991,0.0
2022-01-31 15:00:00,0.0,0.1615333333333333,0.0,2.2825295899875964,0.0
2022-01-31 15:15:00,0.0,0.3702666666666666,0.0,1.9533923498753816,0.0
2022-01-31 15:30:00,0.0,0.2819333333333333,0.0,1.5978671294950515,0.0
2022-01-31 15:45:00,0.0,0.7677333333333334,0.54827745,1.2194558859625002,0.0
2022-01-31 16:00:00,0.0,0.8522000000000001,0.0,0.8277596469348846,0.0
2022-01-31 16:15:00,0.0,0.2657333333333333,0.0,0.4489609063029729,0.0
2022-01-31 16:30:00,0.0,0.7174666666666667,0.0,0.1471267501657278,0.0
2022-01-31 16:45:00,0.0,0.9174,0.0,0.0127952726384133,0.0
2022-01-31 17:00:00,0.0,0.7906,0.0,0.0,0.0
2022-01-31 17:15:00,0.0,0.6984,0.0,0.0,0.0
2022-01-31 17:30:00,0.0,0.7404666666666667,0.0,0.0,0.0
2022-01-31 17:45:00,0.0,0.5221333333333333,0.0,0.0,0.0
2022-01-31 18:00:00,0.0,0.7155333333333334,0.0,0.0,0.0
2022-01-31 18:15:00,0.0,0.643,0.0,0.0,0.0
2022-01-31 18:30:00,0.0,0.7155333333333334,0.0,0.0,0.0
2022-01-31 18:45:00,0.0,3.1790666666666665,0.0,0.0,0.0
2022-01-31 19:00:00,0.0,2.918533333333333,0.0,0.0,0.0
2022-01-31 19:15:00,0.0,0.9981333333333332,0.0,0.0,0.0
2022-01-31 19:30:00,0.0,0.5984666666666667,0.0,0.0,0.0
2022-01-31 19:45:00,0.0,0.6681333333333334,0.0,0.0,0.0
2022-01-31 20:00:00,0.0,1.1615333333333333,0.0,0.0,0.0
2022-01-31 20:15:00,0.0,0.5478666666666667,0.0,0.0,11.0
2022-01-31 20:30:00,0.0,0.4928666666666667,0.0,0.0,11.0
2022-01-31 20:45:00,0.0,0.5543333333333333,0.0,0.0,11.0
2022-01-31 21:00:00,0.0,0.4463999999999999,0.0,0.0,11.0
2022-01-31 21:15:00,0.0,0.3782666666666666,0.0,0.0,11.0
2022-01-31 21:30:00,0.0,0.3584666666666666,0.0,0.0,11.0
2022-01-31 21:45:00,0.0,0.3811333333333333,0.0,0.0,11.0
2022-01-31 22:00:00,0.0,0.4934666666666666,0.49346667,0.0,0.0
2022-01-31 22:15:00,0.0,0.4102666666666666,0.0,0.0,11.0
2022-01-31 22:30:00,0.0,0.491,0.491,0.0,0.0
2022-01-31 22:45:00,0.0,0.4794666666666666,0.47946667,0.0,0.0
2022-01-31 23:00:00,0.0,0.4331333333333333,0.43313333,0.0,0.0
2022-01-31 23:15:00,0.0,0.3898666666666667,0.0,0.0,11.0
2022-01-31 23:30:00,0.0,0.4172,0.0,0.0,11.0
2022-01-31 23:45:00,0.0,0.4460666666666666,0.44606667,0.0,0.0
2022-02-01 00:00:00,,,,,
